"","trans.index","pool.index","distance","position","gene","plate","well","code"
"2035",4112,7994,1,2078801,"SP_2160",21,314,"101010100010011110001000"
"2036",6084,7995,0,1197911,"SP_1264",21,315,"000110000110111100111001"
"2037",5820,7997,2,1667951,"SP_1765",21,317,"001111001000011110111011"
"2038",4331,8001,2,2152810,"SP_2231",21,321,"110001101100100111110000"
"2039",6006,8005,1,310473,"",21,325,"000101110000001110010110"
"2040",3596,8008,0,1906889,"SP_2003",21,328,"111111111001110001010000"
"2041",3595,8010,0,1905898,"SP_2002",21,330,"110010100101110001010110"
"2042",704,8016,2,273832,"",21,336,"101101000110010111000000"
"2043",6017,8020,0,454764,"SP_0475",21,340,"000111100011010100000011"
"2044",6224,8021,2,297486,"SP_0324",21,341,"000011110111000110001110"
"2045",6231,8022,1,450428,"",21,342,"000011110110110001010000"
"2046",1556,8028,1,684146,"SP_0718",21,348,"111101011110100011100010"
"2047",2060,8033,2,1014368,"",21,353,"110100100101100111111010"
"2048",1154,8038,1,510482,"SP_0530",21,358,"111001110100011111100001"
"2049",3305,8041,0,1761864,"",21,361,"110011110110001100110101"
"2050",5401,8051,2,2091376,"SP_2173",21,371,"010000010010101111010010"
"2051",1916,8052,1,947291,"SP_1004",21,372,"101010101011010001111110"
"2052",1009,8054,2,450409,"",21,374,"000011001101111011010001"
"2053",3945,8055,1,2042416,"SP_2131",21,375,"111011101011110100010001"
"2054",6128,8057,2,1554987,"SP_1654",21,377,"000111011011001001111011"
"2055",766,8059,2,289833,"SP_0314",21,379,"000010010101101010011100"
"2056",5904,8071,2,2012522,"",22,7,"001101011010110000001111"
"2057",2611,8073,3,1367889,"SP_1447",22,9,"111100111100110010101001"
"2058",6377,8075,2,476566,"SP_0498",22,11,"000000111111000000110011"
"2059",1170,8077,1,515264,"SP_0539",22,13,"110001100100111000011101"
"2060",2274,8080,1,1184775,"SP_1250",22,16,"101010101101111000010100"
"2061",481,8081,1,162238,"",22,17,"111011100111000101110100"
"2062",2814,8082,1,1536483,"SP_1637",22,18,"111100001000111001110001"
"2063",5887,8083,2,1943124,"SP_2037",22,19,"001111111010000010101111"
"2064",5308,8084,0,1997433,"SP_2088",22,20,"010011010100011100010111"
"2065",3076,8094,3,1673570,"",22,30,"110111011011001001000111"
"2066",4815,8106,1,864069,"",22,42,"011101000100010011100001"
"2067",611,8117,2,218970,"SP_0250",22,53,"111101100100011101000010"
"2068",1364,8122,1,607490,"SP_0641",22,58,"100110010111100011101011"
"2069",6447,8125,1,1918738,"SP_2011",22,61,"000000001111011011000101"
"2070",5415,8128,2,2107030,"SP_2187",22,64,"010001000010011111010100"
"2071",3938,8130,2,2041555,"SP_2129",22,66,"101101110001010010000010"
"2072",5836,8133,2,1718384,"",22,69,"001110010101001100111100"
"2073",3838,8139,2,2012108,"SP_2101",22,75,"111000010110010100110110"
"2074",4698,8140,1,600418,"SP_0636",22,76,"010010111000100010111000"
"2075",4518,8143,1,211241,"SP_0241",22,79,"010001000000100101101111"
"2076",1352,8145,2,602938,"SP_0639",22,81,"101011001011011110110100"
"2077",2524,8145,2,1335647,"",22,81,"101011001011011110110100"
"2078",2744,8148,1,1496628,"SP_1591",22,84,"111111111101000101000100"
"2079",1005,8162,2,444831,"",22,98,"110100101111111100001010"
"2080",5248,8165,2,1858599,"SP_1954",22,101,"011010101000000110111011"
"2081",5819,8169,3,1667488,"SP_1764",22,105,"001101101011100001111110"
"2082",999,8175,2,441986,"SP_0463",22,111,"101100010000001110101100"
"2083",3760,8177,0,1982343,"",22,113,"111011100000111100000101"
"2084",4551,8189,2,274751,"SP_0298",22,125,"011100100010001011100111"
"2085",5705,8190,2,1060855,"SP_1126",22,126,"001101101111001100001001"
"2086",6230,8192,2,449901,"",22,128,"000011001001001111000101"
"2087",1014,8199,2,451178,"SP_0473",22,135,"101001101111100110100110"
"2088",1163,8213,0,512230,"",22,149,"101100100110000010010110"
"2089",4492,8217,1,161934,"SP_0166",22,153,"010001111111100101011100"
"2090",5523,8220,2,286193,"SP_0312",22,156,"001010110001011100100100"
"2091",5553,8226,2,441411,"SP_0463",22,162,"000111101110101111100001"
"2092",2600,8233,3,1357086,"SP_1437",22,169,"101011000100111000101000"
"2093",4834,8238,2,924509,"",22,174,"010011101011100001111101"
"2094",5840,8251,3,1734261,"SP_1824",22,187,"001001001011111011010100"
"2095",4661,8256,2,507035,"SP_0527",22,192,"011100010100111001111011"
"2096",6331,8265,3,1241813,"SP_1317",22,201,"000001100101010101100011"
"2097",3166,8270,1,1718946,"SP_1802",22,206,"111110100100000111101101"
"2098",2187,8274,2,1110209,"SP_1174",22,210,"110010100100111000101110"
"2099",5055,8282,2,1491494,"",22,218,"011000000101001111111001"
"2100",2279,8295,1,1186180,"SP_1251",22,231,"101010010101000001010110"
"2101",1910,8300,0,943461,"SP_1002",22,236,"110101001111010100000101"
"2102",2407,8301,2,1254265,"SP_1329",22,237,"100101010011101010010101"
"2103",6090,8306,1,1247683,"SP_1324",22,242,"000111010100101100011000"
"2104",5509,8308,2,216658,"SP_0246",22,244,"001011100011001100000101"
"2105",4900,8311,0,1057667,"SP_1123",22,247,"011101110000100101100000"
"2106",923,8312,1,388992,"",22,248,"111000101101111001110010"
"2107",6062,8335,3,878512,"",22,271,"000110110101010111110011"
"2108",3398,8338,3,1804645,"SP_1898",22,274,"111101101011000101111000"
"2109",5268,8347,2,1917734,"",22,283,"010011011110100000100010"
"2110",4089,8350,2,2075592,"SP_2159",22,286,"100100000110011001011001"
"2111",837,8355,2,342722,"SP_0368",22,291,"111011010101100100111001"
"2112",769,8359,2,290657,"",22,295,"010111110110111100000110"
"2113",6107,8372,3,1394516,"SP_1482",22,308,"100101010000111110010011"
"2114",1840,8379,3,884578,"SP_0931",22,315,"110101110010101110001101"
"2115",1244,8380,2,545119,"SP_0577",22,316,"111010110001111000100010"
"2116",163,8386,2,75446,"SP_0071",22,322,"110110111001100110101010"
"2117",2375,8386,3,1243884,"SP_1320",22,322,"110110111001100110101010"
"2118",277,8390,2,110849,"SP_0109",22,326,"110110111110000110111000"
"2119",4890,8395,1,1042792,"",22,331,"011100101110111010000010"
"2120",5757,8432,2,1279211,"SP_1358",22,368,"001001111011000100011000"
"2121",5655,8453,0,784018,"SP_0835",23,5,"001011011110110101110010"
"2122",5164,8456,0,1723661,"SP_1810",23,8,"010000011110000111010100"
"2123",4718,8461,0,622770,"SP_0649",23,13,"011101000001001010110111"
"2124",5563,8469,0,457408,"SP_0478",23,21,"001011100100010001001110"
"2125",3708,8474,1,1951720,"SP_2049",23,26,"000100011111111110100011"
"2126",3258,8475,0,1743383,"SP_1833",23,27,"101101000101000000111001"
"2127",885,8484,0,372307,"",23,36,"111000101010100100111001"
"2128",1373,8488,0,610376,"",23,40,"110111100010000100100100"
"2129",1978,8490,0,980357,"SP_1040",23,42,"100111111111010100001001"
"2130",6137,8495,3,1627295,"",23,47,"000001011111010110011010"
"2131",6079,8504,3,1111654,"SP_1175",23,56,"000101111011011111100001"
"2132",5013,8506,0,1344533,"SP_1424",23,58,"011001010111000110111011"
"2133",4911,8508,0,1072905,"SP_1145",23,60,"011101001111100110101100"
"2134",5936,8511,0,2076131,"SP_2159",23,63,"001001000101001101010011"
"2135",4893,8518,2,1050686,"SP_1118",23,70,"010000101000101111010100"
"2136",15,8522,0,8612,"SP_0007",23,74,"100010001111100111000110"
"2137",5538,8525,0,375363,"SP_0395",23,77,"001001110010110101001000"
"2138",4469,8526,0,137619,"SP_0139",23,78,"011100100001011111100001"
"2139",998,8528,0,441857,"SP_0463",23,80,"101001101001001111001100"
"2140",3954,8530,3,2043876,"SP_2131",23,82,"101010100001110111010111"
"2141",5932,8539,0,2065394,"SP_2151",23,91,"001110101111010101011001"
"2142",5462,8541,3,102392,"SP_0101",23,93,"001011010011001101101111"
"2143",2016,8547,1,989068,"SP_1051",23,99,"110001010111101101110001"
"2144",3150,8558,0,1715745,"SP_1799",23,110,"100010001100001101100110"
"2145",4978,8562,0,1262037,"SP_1340",23,114,"011011000000101011000101"
"2146",1501,8569,2,665007,"SP_0695",23,121,"100001000111100001111011"
"2147",4424,8571,1,83044,"SP_0078",23,123,"010110100011010110101001"
"2148",2794,8582,0,1527427,"",23,134,"101011000110000010010011"
"2149",6216,8584,0,153285,"SP_0155",23,136,"000011110100110101001101"
"2150",669,8586,0,245493,"SP_0268",23,138,"110101000001000101000111"
"2151",3512,8588,1,1861117,"",23,140,"100111000001111010000111"
"2152",2974,8589,0,1621843,"",23,141,"101010011010111110101001"
"2153",1095,8601,2,480979,"SP_0498",23,153,"111100111111000010010101"
"2154",1522,8602,0,670868,"SP_0704",23,154,"100101010100101110111101"
"2155",2381,8606,0,1247417,"SP_1324",23,158,"101101111010100100110000"
"2156",1658,8607,0,746921,"SP_0793",23,159,"100000010111101111011011"
"2157",6049,8616,1,709835,"SP_0750",23,168,"000101001111001101011010"
"2158",3432,8627,1,1837467,"",23,179,"111111001000011110000111"
"2159",3151,8628,0,1715757,"SP_1799",23,180,"101100011000110110000100"
"2160",5234,8630,0,1833274,"",23,182,"010101010001110100101000"
"2161",6261,8637,2,1401159,"",23,189,"000111101001110001010101"
"2162",4143,8653,0,2082351,"SP_2165",23,205,"100001111111000010100101"
"2163",3808,8658,3,2004521,"SP_2096",23,210,"100101100001010010111011"
"2164",76,8667,3,60924,"SP_0057",23,219,"100101100111111011010001"
"2165",946,8668,0,421469,"SP_0449",23,220,"100000011001000000111111"
"2166",4609,8671,0,434923,"SP_0460",23,223,"011110110011001100001100"
"2167",1416,8672,0,628554,"SP_0657",23,224,"110101110110000000000101"
"2168",2657,8672,0,1404226,"",23,224,"110101110110000000000101"
"2169",3534,8674,0,1875800,"",23,226,"110000110011101011110110"
"2170",5526,8679,1,293475,"",23,231,"001011010110001101011010"
"2171",910,8680,0,378025,"SP_0399",23,232,"111000101100101010010110"
"2172",551,8683,3,187931,"SP_0200",23,235,"001011101100110011111010"
"2173",2996,8687,0,1648475,"SP_1745",23,239,"101001101000111011101101"
"2174",3500,8688,0,1858146,"SP_1954",23,240,"111000011010000001101001"
"2175",1065,8689,2,465293,"SP_0483",23,241,"101110110001101111101000"
"2176",5171,8693,0,1736131,"SP_1825",23,245,"010010111100110001101001"
"2177",92,8701,3,63750,"",23,253,"101101111101011101000001"
"2178",5212,8702,1,1780929,"SP_1877",23,254,"010111000001100011011000"
"2179",5612,8706,0,583338,"SP_0615",23,258,"001100111100110010010101"
"2180",4392,8708,0,54703,"",23,260,"011001011011010000011011"
"2181",3842,8709,0,2012704,"",23,261,"111010000101110000000101"
"2182",3547,8718,1,1883679,"SP_1979",23,270,"100100001100011000110101"
"2183",6140,8720,0,1633540,"SP_1730",23,272,"000111011001110000111111"
"2184",5311,8724,0,2001289,"SP_2093",23,276,"011111101011000100100010"
"2185",1324,8736,0,576709,"SP_0610",23,288,"100101011010100110011100"
"2186",3755,8739,2,1981150,"SP_2073",23,291,"110100100101111110011001"
"2187",4501,8746,0,171260,"SP_0178",23,298,"011011111001011000000000"
"2188",5911,8747,0,2024493,"",23,299,"001001000110011010101010"
"2189",4422,8750,0,82182,"",23,302,"011010010011001111000101"
"2190",4513,8751,1,191682,"SP_0205",23,303,"011101111010100100001100"
"2191",1625,8752,0,719741,"",23,304,"100010110010111010001011"
"2192",5845,8757,0,1740396,"SP_1829",23,309,"001011101001110011001111"
"2193",1632,8762,0,727748,"",23,314,"101011001101001010000111"
"2194",5127,8766,0,1665030,"SP_1762",23,318,"011110001101111000011110"
"2195",5379,8770,0,2072514,"SP_2158",23,322,"010011011000110100010001"
"2196",1091,8773,0,478671,"SP_0498",23,325,"100010000100101111010010"
"2197",13,8783,2,8479,"",23,335,"101000110101101001101010"
"2198",3989,8783,1,2050946,"SP_2141",23,335,"101000110101101001101010"
"2199",3827,8786,0,2009184,"",23,338,"101010100001101101001011"
"2200",3585,8789,0,1902314,"SP_1999",23,341,"100001111100110001100110"
"2201",1598,8793,0,703923,"",23,345,"110011111100010111000101"
"2202",153,8796,2,73688,"",23,348,"111111111011001000010100"
"2203",5758,8797,1,1280221,"SP_1358",23,349,"001001110111010001000111"
"2204",5988,8799,0,161487,"SP_0166",23,351,"000111010110010101011100"
"2205",6047,8802,0,663529,"SP_0693",23,354,"000100100011101010010110"
"2206",5913,8813,1,2029714,"SP_2115",23,365,"001100110110001101011111"
"2207",5922,8814,1,2046526,"",23,366,"001011101100010100111111"
"2208",6250,8815,0,1153081,"SP_1221",23,367,"000010011111110010010011"
"2209",2804,8816,0,1529680,"SP_1628",23,368,"110000110010100001110001"
"2210",3369,8817,1,1797171,"SP_1891",23,369,"110000110010011100101000"
"2211",1167,8819,1,513607,"SP_0536",23,371,"111011010010111010001101"
"2212",813,8821,1,314176,"SP_0341",23,373,"100110011110101100011101"
"2213",4416,8825,1,78164,"SP_0071",23,377,"011101110010000101000111"
"2214",3901,8831,2,2034042,"SP_2122",23,383,"101000001111110000001111"
"2215",5896,8834,0,1982326,"",24,2,"001011010110110011111100"
"2216",1347,8839,3,600074,"SP_0636",24,7,"010111111011000100011011"
"2217",1721,8839,3,826280,"",24,7,"010111111011000100011011"
"2218",4904,8847,0,1064091,"SP_1129",24,15,"010001110011001101011010"
"2219",6340,8849,0,1480458,"",24,17,"000001010011111101100011"
"2220",1594,8851,0,701226,"SP_0738",24,19,"111110100000010111000011"
"2221",5554,8858,0,449330,"",24,26,"001010110000001100111111"
"2222",4481,8860,0,147405,"",24,28,"011011111100100110010011"
"2223",1129,8861,1,502632,"",24,29,"100110101111011001010110"
"2224",2937,8864,0,1596318,"SP_1693",24,32,"110101111011011100100010"
"2225",3728,8867,0,1959251,"SP_2057",24,35,"101001011010011001011111"
"2226",5025,8870,0,1368847,"SP_1448",24,38,"011100010000101001010101"
"2227",4948,8873,0,1227267,"SP_1292",24,41,"010001111100001100000011"
"2228",6243,8877,0,752537,"SP_0798",24,45,"000010100110011011001010"
"2229",5365,8880,3,2062086,"",24,48,"010110101011001010111011"
"2230",490,8881,1,163563,"",24,49,"111000101111000000110110"
"2231",5436,8884,0,2158330,"SP_2238",24,52,"010111110101110001100011"
"2232",1242,8885,0,544492,"SP_0577",24,53,"101010011101000100100111"
"2233",5475,8886,0,138055,"SP_0139",24,54,"001011011010100101011100"
"2234",2008,8889,2,987315,"",24,57,"110111010000011011001111"
"2235",2488,8890,0,1302411,"SP_1380",24,58,"101001100111000100010010"
"2236",5713,8890,2,1070825,"SP_1142",24,58,"101001100111000100010010"
"2237",1668,8894,0,751040,"SP_0797",24,62,"110111011100110000110110"
"2238",5730,8898,0,1209696,"SP_1275",24,66,"001001110010010010001101"
"2239",1259,8900,0,546754,"SP_0578",24,68,"100100110010001000011101"
"2240",5711,8905,1,1069292,"SP_1139",24,73,"001101100100100011011000"
"2241",2355,8906,0,1239151,"",24,74,"111000010011101001011010"
"2242",1597,8916,0,702499,"SP_0740",24,84,"110010101010010111001010"
"2243",2840,8918,0,1546522,"SP_1647",24,86,"110000001011010001001011"
"2244",4100,8918,2,2077353,"SP_2160",24,86,"110000001011010001001011"
"2245",1123,8920,0,499466,"",24,88,"101011001011100011101101"
"2246",4667,8922,0,513820,"SP_0536",24,90,"010010110111000100100100"
"2247",5291,8925,2,1956996,"SP_2056",24,93,"010110101000011110111101"
"2248",2751,8935,2,1507930,"SP_1606",24,103,"111011010001101101110100"
"2249",5796,8938,1,1528992,"SP_1627",24,106,"001101010001011100100001"
"2250",22,8949,0,24156,"",24,117,"111001110010001011010010"
"2251",3757,8970,1,1981702,"SP_2073",24,138,"100100111011000111101011"
"2252",3437,8992,2,1838757,"SP_1934",24,160,"111011010011110000001010"
"2253",3793,9004,2,1996356,"SP_2087",24,172,"100001000000111111001111"
"2254",2809,9008,2,1535463,"",24,176,"100101101001101010010011"
"2255",2115,9011,0,1057628,"SP_1123",24,179,"101000110000110011000011"
"2256",3927,9023,1,2040573,"",24,191,"111000010100010000101011"
"2257",5722,9027,2,1130385,"SP_1194",24,195,"001010111010010100110000"
"2258",4525,9028,1,216798,"SP_0247",24,196,"011001010111011100100111"
"2259",4664,9035,2,509657,"SP_0530",24,203,"010001001011110111100111"
"2260",2541,9039,1,1344704,"SP_1424",24,207,"110101110011011001010011"
"2261",5279,9042,1,1938475,"SP_2032",24,210,"010010111100001100110000"
"2262",4443,9050,0,110698,"",24,218,"010011101001000001011010"
"2263",1179,9055,1,518188,"SP_0546",24,223,"101100101101101110111000"
"2264",1768,9074,1,853548,"",24,242,"110000001011001011010111"
"2265",6211,9076,1,57793,"SP_0054",24,244,"000010101011111010110100"
"2266",5885,9083,2,1938058,"SP_2031",24,251,"001000011110010001111011"
"2267",3973,9086,3,2046600,"",24,254,"101111010100111001110100"
"2268",6035,9101,0,602698,"",24,269,"000110001011100000011110"
"2269",5593,9106,0,527796,"SP_0559",24,274,"001101010110111111001100"
"2270",6397,9110,0,1515458,"",24,278,"000000110111111011100100"
"2271",786,9114,3,296401,"SP_0322",24,282,"111110101001011011001010"
"2272",2113,9116,3,1057023,"SP_1123",24,284,"101101001100010110101100"
"2273",4847,9117,1,968649,"",24,285,"010111111001100100111100"
"2274",5652,9120,1,776396,"SP_0826",24,288,"001110101111010110100110"
"2275",903,9125,0,376731,"SP_0397",24,293,"110010100101101011001010"
"2276",5732,9132,1,1212328,"SP_1276",24,300,"001000100010011100101101"
"2277",4395,9147,2,60926,"SP_0057",24,315,"010100001001011000111100"
"2278",4035,9151,1,2065632,"",24,319,"101100101100011010011001"
"2279",5209,9153,2,1777157,"",24,321,"010111000110000000110101"
"2280",4927,9156,2,1123715,"SP_1185",24,324,"010011101000010010111110"
"2281",3475,9157,1,1854213,"",24,325,"111110011010101010011100"
"2282",205,9158,2,79645,"",24,326,"100111001011100010001000"
"2283",3714,9162,1,1954994,"",24,330,"111100111100110001010110"
"2284",2564,9165,1,1350193,"SP_1431",24,333,"100100111110111001111000"
"2285",4462,9167,1,134267,"SP_0136",24,335,"010101010100010000100111"
"2286",5595,9172,1,535637,"SP_0570",24,340,"001110011001100100111010"
"2287",5596,9172,1,535823,"SP_0570",24,340,"001110011001100100111010"
"2288",5125,9186,1,1663174,"SP_1761",24,354,"011001101111100101100101"
"2289",2610,9189,1,1367560,"SP_1447",24,357,"111011011000100010000010"
"2290",1128,9191,1,502537,"SP_0521",24,359,"110001011000010010001110"
"2291",2609,9194,1,1367363,"SP_1447",24,362,"101010100111100011100100"
"2292",4713,9198,1,615428,"",24,366,"011011111110011100101000"
"2293",4442,9200,2,109355,"",24,368,"011010101100010101101010"
"2294",3038,9205,1,1664800,"SP_1762",24,373,"100110010000000011111001"
"2295",2275,9209,1,1184872,"SP_1250",24,377,"100110101001110011000011"
"2296",5071,9212,1,1534017,"SP_1633",24,380,"011010101100101000110011"
"2297",3919,9214,0,2038954,"SP_2127",24,382,"110000111100110011001100"
"2298",261,9234,0,102957,"SP_0101",25,18,"110011110101100101101010"
"2299",3218,9240,3,1736714,"SP_1825",25,24,"100110101111100100001111"
"2300",2670,9243,0,1408659,"SP_1500",25,27,"110111100000100111111100"
"2301",4986,9251,0,1267817,"SP_1344",25,35,"010100111101001010000111"
"2302",4584,9252,0,360947,"",25,36,"011010011100001101100011"
"2303",5213,9254,2,1781379,"SP_1877",25,38,"011001011100010100110011"
"2304",2288,9258,0,1189298,"SP_1256",25,42,"111101010001011100011101"
"2305",2682,9263,3,1431610,"SP_1523",25,47,"111110100001111010000001"
"2306",2377,9267,0,1245200,"SP_1322",25,51,"100010110000111110010110"
"2307",1948,9272,0,962385,"SP_1018",25,56,"101011110110000000000110"
"2308",3520,9273,0,1871634,"SP_1963",25,57,"100000100011111110011111"
